🌹防失联,#genre#
重庆卫视,http://110.7.131.4:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
重庆卫视,http://110.7.131.4:9901udp/225.1.2.3:32194/$内蒙古联通酒店
河南卫视,http://110.7.131.4:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
河南卫视,http://110.7.131.4:9901udp/225.1.2.3:32195/$内蒙古联通酒店
江西卫视,http://110.7.131.4:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
江西卫视,http://110.7.131.4:9901udp/225.1.2.3:32196/$内蒙古联通酒店
陕西卫视,http://110.7.131.4:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
陕西卫视,http://110.7.131.4:9901udp/225.1.2.3:32203/$内蒙古联通酒店
新疆卫视,http://110.7.131.4:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
新疆卫视,http://110.7.131.4:9901udp/225.1.2.3:32211/$内蒙古联通酒店
浙江卫视,http://110.7.131.193:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
浙江卫视,http://110.7.131.193:9901udp/225.1.2.3:32169/$内蒙古联通酒店
江苏卫视,http://110.7.131.193:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
江苏卫视,http://110.7.131.193:9901udp/225.1.2.3:32170/$内蒙古联通酒店
湖北卫视,http://110.7.131.193:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
湖北卫视,http://110.7.131.193:9901udp/225.1.2.3:32171/$内蒙古联通酒店
广东卫视,http://110.7.131.193:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
广东卫视,http://110.7.131.193:9901udp/225.1.2.3:32172/$内蒙古联通酒店
山西卫视,http://110.7.131.193:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
山西卫视,http://110.7.131.193:9901udp/225.1.2.3:32173/$内蒙古联通酒店
贵州卫视,http://110.7.131.193:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
贵州卫视,http://110.7.131.193:9901udp/225.1.2.3:32174/$内蒙古联通酒店
上海卫视,http://110.7.131.193:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
上海卫视,http://110.7.131.193:9901udp/225.1.2.3:32175/$内蒙古联通酒店
辽宁卫视,http://110.7.131.193:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
辽宁卫视,http://110.7.131.193:9901udp/225.1.2.3:32176/$内蒙古联通酒店
山东卫视,http://110.7.131.193:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
山东卫视,http://110.7.131.193:9901udp/225.1.2.3:32177/$内蒙古联通酒店
吉林卫视,http://110.7.131.193:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
吉林卫视,http://110.7.131.193:9901udp/225.1.2.3:32178/$内蒙古联通酒店
黑龙江卫视,http://110.7.131.193:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
黑龙江卫视,http://110.7.131.193:9901udp/225.1.2.3:32179/$内蒙古联通酒店
广西卫视,http://110.7.131.193:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
广西卫视,http://110.7.131.193:9901udp/225.1.2.3:32180/$内蒙古联通酒店
兵团卫视,http://110.7.131.193:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
兵团卫视,http://110.7.131.193:9901udp/225.1.2.3:32181/$内蒙古联通酒店
安徽卫视,http://110.7.131.193:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
安徽卫视,http://110.7.131.193:9901udp/225.1.2.3:32182/$内蒙古联通酒店
北京卫视,http://110.7.131.193:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
北京卫视,http://110.7.131.193:9901udp/225.1.2.3:32183/$内蒙古联通酒店
东南卫视,http://110.7.131.193:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
东南卫视,http://110.7.131.193:9901udp/225.1.2.3:32184/$内蒙古联通酒店
河北卫视,http://110.7.131.193:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
河北卫视,http://110.7.131.193:9901udp/225.1.2.3:32185/$内蒙古联通酒店
天津卫视,http://110.7.131.193:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
天津卫视,http://110.7.131.193:9901udp/225.1.2.3:32186/$内蒙古联通酒店
湖南卫视,http://110.7.131.193:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
湖南卫视,http://110.7.131.193:9901udp/225.1.2.3:32187/$内蒙古联通酒店
四川卫视,http://110.7.131.193:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
四川卫视,http://110.7.131.193:9901udp/225.1.2.3:32188/$内蒙古联通酒店
深圳卫视,http://110.7.131.193:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
深圳卫视,http://110.7.131.193:9901udp/225.1.2.3:32190/$内蒙古联通酒店
宁夏卫视,http://110.7.131.193:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
宁夏卫视,http://110.7.131.193:9901udp/225.1.2.3:32191/$内蒙古联通酒店
云南卫视,http://110.7.131.193:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
云南卫视,http://110.7.131.193:9901udp/225.1.2.3:32193/$内蒙古联通酒店
重庆卫视,http://110.7.131.193:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
重庆卫视,http://110.7.131.193:9901udp/225.1.2.3:32194/$内蒙古联通酒店
河南卫视,http://110.7.131.193:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
河南卫视,http://110.7.131.193:9901udp/225.1.2.3:32195/$内蒙古联通酒店
江西卫视,http://110.7.131.193:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
江西卫视,http://110.7.131.193:9901udp/225.1.2.3:32196/$内蒙古联通酒店
陕西卫视,http://110.7.131.193:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
陕西卫视,http://110.7.131.193:9901udp/225.1.2.3:32203/$内蒙古联通酒店
新疆卫视,http://110.7.131.193:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
新疆卫视,http://110.7.131.193:9901udp/225.1.2.3:32211/$内蒙古联通酒店
浙江卫视,http://110.7.131.231:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
浙江卫视,http://110.7.131.231:9901udp/225.1.2.3:32169/$内蒙古联通酒店
江苏卫视,http://110.7.131.231:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
江苏卫视,http://110.7.131.231:9901udp/225.1.2.3:32170/$内蒙古联通酒店
湖北卫视,http://110.7.131.231:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
湖北卫视,http://110.7.131.231:9901udp/225.1.2.3:32171/$内蒙古联通酒店
广东卫视,http://110.7.131.231:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
广东卫视,http://110.7.131.231:9901udp/225.1.2.3:32172/$内蒙古联通酒店
山西卫视,http://110.7.131.231:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
山西卫视,http://110.7.131.231:9901udp/225.1.2.3:32173/$内蒙古联通酒店
贵州卫视,http://110.7.131.231:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
贵州卫视,http://110.7.131.231:9901udp/225.1.2.3:32174/$内蒙古联通酒店
上海卫视,http://110.7.131.231:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
上海卫视,http://110.7.131.231:9901udp/225.1.2.3:32175/$内蒙古联通酒店
辽宁卫视,http://110.7.131.231:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
辽宁卫视,http://110.7.131.231:9901udp/225.1.2.3:32176/$内蒙古联通酒店
山东卫视,http://110.7.131.231:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
山东卫视,http://110.7.131.231:9901udp/225.1.2.3:32177/$内蒙古联通酒店
吉林卫视,http://110.7.131.231:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
吉林卫视,http://110.7.131.231:9901udp/225.1.2.3:32178/$内蒙古联通酒店
黑龙江卫视,http://110.7.131.231:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
黑龙江卫视,http://110.7.131.231:9901udp/225.1.2.3:32179/$内蒙古联通酒店
广西卫视,http://110.7.131.231:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
广西卫视,http://110.7.131.231:9901udp/225.1.2.3:32180/$内蒙古联通酒店
兵团卫视,http://110.7.131.231:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
兵团卫视,http://110.7.131.231:9901udp/225.1.2.3:32181/$内蒙古联通酒店
安徽卫视,http://110.7.131.231:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
安徽卫视,http://110.7.131.231:9901udp/225.1.2.3:32182/$内蒙古联通酒店
北京卫视,http://110.7.131.231:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
北京卫视,http://110.7.131.231:9901udp/225.1.2.3:32183/$内蒙古联通酒店
东南卫视,http://110.7.131.231:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
东南卫视,http://110.7.131.231:9901udp/225.1.2.3:32184/$内蒙古联通酒店
河北卫视,http://110.7.131.231:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
河北卫视,http://110.7.131.231:9901udp/225.1.2.3:32185/$内蒙古联通酒店
天津卫视,http://110.7.131.231:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
天津卫视,http://110.7.131.231:9901udp/225.1.2.3:32186/$内蒙古联通酒店
湖南卫视,http://110.7.131.231:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
湖南卫视,http://110.7.131.231:9901udp/225.1.2.3:32187/$内蒙古联通酒店
四川卫视,http://110.7.131.231:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
四川卫视,http://110.7.131.231:9901udp/225.1.2.3:32188/$内蒙古联通酒店
深圳卫视,http://110.7.131.231:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
深圳卫视,http://110.7.131.231:9901udp/225.1.2.3:32190/$内蒙古联通酒店
宁夏卫视,http://110.7.131.231:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
宁夏卫视,http://110.7.131.231:9901udp/225.1.2.3:32191/$内蒙古联通酒店
云南卫视,http://110.7.131.231:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
云南卫视,http://110.7.131.231:9901udp/225.1.2.3:32193/$内蒙古联通酒店
重庆卫视,http://110.7.131.231:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
重庆卫视,http://110.7.131.231:9901udp/225.1.2.3:32194/$内蒙古联通酒店
河南卫视,http://110.7.131.231:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
河南卫视,http://110.7.131.231:9901udp/225.1.2.3:32195/$内蒙古联通酒店
江西卫视,http://110.7.131.231:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
江西卫视,http://110.7.131.231:9901udp/225.1.2.3:32196/$内蒙古联通酒店
陕西卫视,http://110.7.131.231:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
陕西卫视,http://110.7.131.231:9901udp/225.1.2.3:32203/$内蒙古联通酒店
新疆卫视,http://110.7.131.231:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$内蒙古联通酒店
新疆卫视,http://110.7.131.231:9901udp/225.1.2.3:32211/$内蒙古联通酒店
贵州卫视（）,http://121.11.160.7:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
大湾区卫视（）,http://121.11.160.7:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
东南卫视（）,http://121.11.160.7:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
江苏卫视（）,http://121.11.160.7:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
天津卫视（）,http://121.11.160.7:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
河南卫视(),http://121.11.160.7:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
北京卫视（）,http://121.11.160.7:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
江西卫视（）,http://121.11.160.7:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
湖南卫视（）,http://121.11.160.7:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
山东卫视（）,http://121.11.160.7:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
安徽卫视（）,http://121.11.160.7:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
东方卫视（）,http://121.11.160.7:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
四川卫视（）,http://121.11.160.7:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
浙江卫视（）,http://121.11.160.7:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
深圳卫视（）,http://121.11.160.7:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
陕西卫视（）,http://121.11.160.7:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
湖北卫视（）,http://121.11.160.7:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
内蒙古卫视(),http://121.11.160.7:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
西藏卫视(),http://121.11.160.7:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
新疆卫视(),http://121.11.160.7:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
重庆卫视（）,http://121.11.160.7:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
辽宁卫视（）,http://121.11.160.7:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
兵团卫视(),http://121.11.160.7:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$广东电信酒店
湖南卫视,http://183.215.211.219:9998/tsfile/live/1075_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
广东卫视,http://183.215.211.219:9998/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
浙江卫视,http://183.215.211.219:9998/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
江西卫视,http://183.215.211.219:9998/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
深圳卫视,http://183.215.211.219:9998/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
上海卫视,http://183.215.211.219:9998/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
江苏卫视,http://183.215.211.219:9998/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
重庆卫视,http://183.215.211.219:9998/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
安徽卫视,http://183.215.211.219:9998/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
北京卫视,http://183.215.211.219:9998/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
天津卫视,http://183.215.211.219:9998/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
东南卫视,http://183.215.211.219:9998/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
湖北卫视,http://183.215.211.219:9998/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
四川卫视,http://183.215.211.219:9998/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
贵州卫视,http://183.215.211.219:9998/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
河南卫视,http://183.215.211.219:9998/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
旅游卫视,http://183.215.211.219:9998/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
山东卫视,http://183.215.211.219:9998/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
黑龙江卫视,http://183.215.211.219:9998/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
河北卫视,http://183.215.211.219:9998/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
辽宁卫视,http://183.215.211.219:9998/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
吉林卫视,http://183.215.211.219:9998/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
广西卫视,http://183.215.211.219:9998/tsfile/live/1058_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
云南卫视,http://183.215.211.219:9998/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
陕西卫视,http://183.215.211.219:9998/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
青海卫视,http://183.215.211.219:9998/tsfile/live/1086_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
河南卫视,http://42.238.235.104:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$河南联通酒店
北京卫视,http://42.238.235.104:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$河南联通酒店
湖南卫视,http://42.238.235.104:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$河南联通酒店
黑龙江卫视,http://42.238.235.104:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$河南联通酒店
重庆卫视,http://42.238.235.104:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$河南联通酒店
广东卫视,http://42.238.235.104:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$河南联通酒店
广西卫视,http://42.238.235.104:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$河南联通酒店
东南卫视,http://42.238.235.104:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$河南联通酒店
云南卫视,http://42.238.235.104:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$河南联通酒店
江苏卫视,http://42.238.235.104:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$河南联通酒店
浙江卫视,http://42.238.235.104:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$河南联通酒店
河北卫视,http://42.238.235.104:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$河南联通酒店
湖北卫视,http://42.238.235.104:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$河南联通酒店
江西卫视,http://42.238.235.104:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$河南联通酒店
山西卫视,http://42.238.235.104:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$河南联通酒店
上海卫视,http://42.238.235.104:9901/tsfile/live/0107_2.m3u8?key=txiptv&playlive=1&authid=0$河南联通酒店
安徽卫视,http://42.238.235.104:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$河南联通酒店
贵州卫视,http://42.238.235.104:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$河南联通酒店
四川卫视,http://42.238.235.104:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$河南联通酒店
